,id,info
569,journals/tods/TariSS97,"object normal forms and dependency constraints for object-oriented schemata zahir tari, stefano spaccapietra, john stokes 1997"
570,conf/vldb/LiPHCAAT03,"cacheportal ii: acceleration of very large scale data center-hosted database-driven web applications wang-pin hsiung, kunihiro taniguchi, yusuf akca, oliver po, wen-syan li, divyakant agrawal, k. selÃ§uk candan 2003"
571,conf/vldb/ParkMC02,"structural function inlining technique for structurally recursive xml queries jun-ki min, chin-wan chung, chang-won park 2002"
572,conf/vldb/OlstonW00,"offering a precision-performance tradeoff for aggregation queries over replicated data jennifer widom, chris olston 2000"
573,conf/vldb/NarayananS01,"tavant system architecture for sell-side channel management subbu n. subramanian, srinivasa narayanan 2001"
574,journals/sigmod/HalkidiBV02a,"clustering validity checking methods: part ii michalis vazirgiannis, maria halkidi, yannis batistakis 2002"
575,journals/sigmod/RossAJS02,"reminiscences on influential papers theodore johnson, amr el abbadi, richard t. snodgrass, kenneth a. ross 2002"
576,conf/sigmod/ZadorozhnyRVUB02,"efficient evaluation of queries in a mediator for websources tolga urhan, laura bright, vladimir zadorozhny, maria-esther vidal, louiqa raschid 2002"
577,conf/sigmod/QunLO03,"d(k)-index: an adaptive structural summary for graph-structured data chen qun, andrew lim, kian win ong 2003"
578,journals/tods/Jimenez-PerisPAK03,"are quorums an alternative for data replication? bettina kemme, ricardo jimÃ©nez-peris, marta patiÃ±o-martÃ­nez, gustavo alonso 2003"
579,journals/tods/DekhtyarRS01,"probabilistic temporal databases, i: algebra alex dekhtyar, robert ross, v. s. subrahmanian 2001"
580,conf/sigmod/Brown99,implementing the spirit of sql-99 paul brown 1999
581,conf/sigmod/StonebrakerH01,"content integration for e-business joseph m. hellerstein, michael stonebraker 2001"
582,conf/sigmod/SzalayGKT00,"designing and mining multi-terabyte astronomy archives: the sloan digital sky survey alexander s. szalay, donald r. slutz, ani thakar, jim gray, peter z. kunszt 2000"
583,conf/sigmod/JoshiA01,"mining needle in a haystack: classifying rare classes via two-phase rule induction ramesh c. agarwal, mahesh v. joshi 2001"
584,conf/sigmod/OrdonezC00,"sqlem: fast clustering in sql using the em algorithm paul cereghini, carlos ordonez 2000"
585,conf/vldb/PetrovicBJ03,"s-topss: semantic toronto publish/subscribe system ioana burcea, milenko petrovic, hans-arno jacobsen 2003"
586,conf/vldb/Leymann01,managing business processes via workflow technology frank leymann 2001
587,conf/sigmod/AvnurHLORRRW98,"control: continuous output and navigation technology with refinement on-line bruce lo, tali roth, ron avnur, joseph m. hellerstein, chris olston, kirk wylie, bhaskaran raman, vijayshankar raman 1998"
588,journals/sigmod/KiyokiKH94,"a metadatabase system for semantic image search by a mathematical model of meaning yasushi kiyoki, takanari hayama, takashi kitagawa 1994"
589,conf/sigmod/HsiaoN00,"dlfm: a transactional resource manager hui-i hsiao, inderpal narang 2000"
590,conf/sigmod/Chakrabarti99,hypertext databases and data mining soumen chakrabarti 1999
591,journals/sigmod/SycaraKWL99,"dynamic service matchmaking among agents in open information environments matthias klusch, katia p. sycara, seth widoff, jianguo lu 1999"
592,journals/sigmod/HasanFV96,"open issues in parallel query optimization waqar hasan, patrick valduriez, daniela florescu 1996"
593,conf/sigmod/Ahn94,database issues in telecommunications network management ilsoo ahn 1994
594,conf/vldb/Mina98,mapinfo spatialware: a spatial information server for rdbms chebel mina 1998
595,conf/sigmod/OhHP00,"efficient and cost-effective techniques for browsing and indexing large video databases kien a. hua, jung-hwan oh 2000"
596,conf/vldb/TsoisS03,"the generalized pre-grouping transformation: aggregate-query optimization in the presence of dependencies timos k. sellis, aris tsois 2003"
597,conf/vldb/MiningGroup96,mineset(tm): a system for high-end data mining and visualization ? 1996
598,journals/sigmod/BorgidaCS98,"krdb '98: the 5th international workshop on knowledge representation meets databases alexander borgida, martin staudt, vinay k. chaudhri 1998"
599,conf/vldb/BonczRK98,"the drill down benchmark peter a. boncz, tim rÃ¼hl, fred kwakkel 1998"
600,conf/vldb/Galindo-LegariaPK94,"fast, randomized join-order selection - why use transformations? arjan pellenkoft, cÃ©sar a. galindo-legaria, martin l. kersten 1994"
601,conf/sigmod/Ross00,expressing business rules ronald g. ross 2000
602,journals/vldb/LiR99,"fast joins using join indices kenneth a. ross, zhe li 1999"
603,journals/tods/GunopulosKMSTS03,"discovering all most specific sentences sanjeev saluja, hannu toivonen, roni khardon, heikki mannila, ram sewak sharm, dimitrios gunopulos 2003"
604,conf/sigmod/MoonSL00,"adaptive multi-stage distance join processing sukho lee, bongki moon, hyoseop shin 2000"
605,conf/vldb/WuFSP00,"falcon: feedback adaptive loop for content-based retrieval christos faloutsos, leejay wu, katia p. sycara, terry r. payne 2000"
606,conf/vldb/LuTD95,"the fittest survives: an adaptive approach to query optimization kian-lee tan, son dao, hongjun lu 1995"
607,journals/sigmod/Danish98,building database-driven electronic catalogs sherif danish 1998
608,conf/vldb/Chiueh94,content-based image indexing tzi-cker chiueh 1994
609,conf/sigmod/LeeKOTM00,"towards self-tuning data placement in parallel database systems mong-li lee, beng chin ooi, anirban mondal, kian-lee tan, masaru kitsuregawa 2000"
610,conf/sigmod/AdyaGLM95,"efficient optimistic concurrency control using loosely synchronized clocks barbara liskov, atul adya, robert gruber, umesh maheshwari 1995"
611,conf/sigmod/MelnikRB03,"rondo: a programming platform for generic model management philip a. bernstein, erhard rahm, sergey melnik 2003"
612,journals/tods/Hellerstein98,optimization techniques for queries with expensive methods joseph m. hellerstein 1998
613,conf/sigmod/LlirbatFS97,"eliminating costly redundant computations from sql trigger executions franÃ§ois llirbat, franÃ§oise fabret, eric simon 1997"
614,conf/sigmod/DoRD99,"the need for distributed asynchronous transactions lyman do, prabhu ram, pamela drew 1999"
615,conf/vldb/LiCHPALHAY01,"cache portal: technology for accelerating database-driven e-commerce web sites yusuf akca, cemal yilmaz, k. selÃ§uk candan, wen-syan li, wei-kuang waine huang, qiong luo, divyakant agrawal, wang-pin hsiung, oliver po 2001"
616,conf/vldb/PapadiasT01,"mv3r-tree: a spatio-temporal access method for timestamp and interval queries dimitris papadias, yufei tao 2001"
617,conf/sigmod/CareyCNVDRSM99,"o-o, what's happening to db2? richard swagerman, nelson mendonÃ§a mattos, michael j. carey, srinivasa narayanan, bennet vance, doug doole, serge rielau, donald d. chamberlin 1999"
618,conf/vldb/YangG01,"comparing hybrid peer-to-peer systems beverly yang, hector garcia-molina 2001"
619,conf/sigmod/OlstonWACELSS98,"datasplash vuk ercegovac, allison woodruff, michael stonebraker, mark lin, mybrid spalding, alexander aiken, chris olston, michael chu 1998"
620,journals/tods/KotidisR01,"a case for dynamic view management nick roussopoulos, yannis kotidis 2001"
621,conf/vldb/TorloneA03,"chameleon: an extensible and customizable tool for web data translation riccardo torlone, paolo atzeni 2003"
622,journals/sigmod/DogacDATKCD98,"a workflow-based electronic marketplace on the web ibrahim cingil, nazife dimililer, nesime tatbul, ilker durusoy, asuman dogac, pinar koksal, sena nural arpinar 1998"
623,journals/vldb/DoanMDDH03,"learning to match ontologies on the semantic web jayant madhavan, robin dhamankar, alon y. halevy, pedro domingos, anhai doan 2003"
624,journals/sigmod/David03,ansi sql hierarchical processing can fully integrate native xml michael m. david 2003
625,conf/vldb/Schoning98,the adabas buffer pool manager harald schÃ¶ning 1998
626,conf/sigmod/CranorGJSS02,"gigascope: high performance network monitoring with an sql interface yuan gao, theodore johnson, charles d. cranor, vladislav shkapenyuk, oliver spatscheck 2002"
627,conf/sigmod/HernandezS95,"the merge/purge problem for large databases salvatore j. stolfo, mauricio a. hernÃ¡ndez 1995"
628,conf/vldb/PapadiasZMT03,"query processing in spatial network databases nikos mamoulis, jun zhang, dimitris papadias, yufei tao 2003"
629,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,"a nanotechnology-based approach to data storage b. gotsmann, a. dholakia, g. cherubini, walter hÃ¤berle, h. pozidis, michel despont, richard stutz, p. bÃ¤chtold, c. hagleitner, t. r. albrecht, hugo e. rothuizen, gerd k. binnig, d. jubin, a. pantazi, m. a. lantz, e. eleftheriou, urs dÃ¼rig, t. loeliger, peter vettiger, d. wiesmann, ute drechsler 2003"
630,conf/vldb/OoiGT98,"fast high-dimensional data search in incomplete databases kian-lee tan, cheng hian goh, beng chin ooi 1998"
631,journals/vldb/FengYLH02,"a template model for multidimensional inter-transactional association rules jeffrey xu yu, hongjun lu, ling feng, jiawei han 2002"
632,conf/sigmod/GehrkeGRL99,"boat-optimistic decision tree construction wei-yin loh, raghu ramakrishnan, venkatesh ganti, johannes gehrke 1999"
633,conf/sigmod/MaddenSHR02,"continuously adaptive continuous queries over streams samuel madden, mehul a. shah, vijayshankar raman, joseph m. hellerstein 2002"
634,journals/sigmod/KempsterST99,"diluting acid peter thanisch, colin stirling, tim kempster 1999"
635,journals/sigmod/HasanMV96,"applying database visualization to the world wide web alberto o. mendelzon, dimitra vista, masum z. hasan 1996"
636,conf/vldb/BenediktCFRZZ02,"dtd-directed publishing with attribute translation grammars michael benedikt, aoying zhou, rajeev rastogi, shihui zheng, chee yong chan, wenfei fan 2002"
637,conf/vldb/ChaudhuriGN03,"primitives for workload summarization and implications for sql surajit chaudhuri, prasanna ganesan, vivek r. narasayya 2003"
638,conf/vldb/ZouS98,"safely and efficiently updating references during on-line reorganization betty salzberg, chendong zou 1998"
639,journals/tods/FormicaGM98,"an efficient method for checking object-oriented database schema correctness michele missikoff, anna formica, hans dietmar grÃ¶ger 1998"
640,conf/vldb/SarawagiS96,"reordering query execution in tertiary memory databases michael stonebraker, sunita sarawagi 1996"
641,conf/vldb/Rengarajan96,how system 11 sql server became fast t. k. rengarajan 1996
642,journals/sigmod/Jhingran00,moving up the food chain: supporting e-commerce applications on databases anant jhingran 2000
643,conf/sigmod/ChungMS02,"apex: an adaptive path index for xml data chin-wan chung, kyuseok shim, jun-ki min 2002"
644,journals/vldb/Bertino94,index configuration in object-oriented databases elisa bertino 1994
645,conf/vldb/TaoPS02,"continuous nearest neighbor search dimitris papadias, yufei tao, qiongmao shen 2002"
646,journals/sigmod/Ozsu02b,chair's message m. tamer Ã¶zsu 2002
647,journals/sigmod/Manola98,towards a richer web object model frank manola 1998
648,conf/sigmod/MerialdoAMMP00,"homer: a model-based case tool for data-intensive web sites paolo atzeni, paolo merialdo, marco pecorone, marco magnante, giansalvatore mecca 2000"
649,conf/vldb/HoelS94,"performance of data-parallel spatial operations hanan samet, erik g. hoel 1994"
650,conf/sigmod/Eaton98,managing large systems with db2 udb chris eaton 1998
651,conf/sigmod/BornhovdAKMPR03,"dbcache: middle-tier database caching for highly scalable e-business architectures c. mohan, sailesh krishnamurthy, mehmet altinel, christof bornhÃ¶vd, hamid pirahesh, berthold reinwald 2003"
652,conf/sigmod/HammerGIPUW95,"information translation, mediation, and mosaic-based browsing in the tsimmis system yannis papakonstantinou, joachim hammer, jennifer widom, jeffrey d. ullman, hector garcia-molina, kelly ireland 1995"
653,journals/sigmod/RossGR03,"reminiscences on influential papers jun rao, kenneth a. ross, johannes gehrke 2003"
654,journals/sigmod/Anisimov03,"review of the data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by ralph kimball, margy ross. john wiley & sons, inc. 2002 alexander a. anisimov 2003"
655,conf/sigmod/OlstonWL01,"adaptive precision setting for cached approximate values boon thau loo, jennifer widom, chris olston 2001"
656,conf/sigmod/NestorovAM98,"extracting schema from semistructured data serge abiteboul, rajeev motwani, svetlozar nestorov 1998"
657,conf/vldb/ViglasNB03,"maximizing the output rate of multi-way join queries over streaming information sources josef burger, jeffrey f. naughton, stratis viglas 2003"
658,journals/vldb/AlbanoGO95,"fibonacci: a programming language for object databases antonio albano, renzo orsini, giorgio ghelli 1995"
659,conf/sigmod/LometT03,"a theory of redo recovery mark r. tuttle, david b. lomet 2003"
660,conf/vldb/AnandBH94,"an empirical performance study of the ingres search accelerator for a large property management database system john g. hughes, david a. bell, sarabjot s. anand 1994"
661,conf/sigmod/BozkayaO97,"distance-based indexing for high-dimensional metric spaces z. meral Ã¶zsoyoglu, tolga bozkaya 1997"
662,journals/sigmod/ArpinarD00,"provision of market services for eco compliant electronic market places sena nural arpinar, asuman dogac 2000"
663,journals/sigmod/Bernstein01,report on the 2001 sigmod and pods awards philip a. bernstein 2001
664,conf/vldb/AcharyaFZ96,"disseminating updates on broadcast disks swarup acharya, stanley b. zdonik, michael j. franklin 1996"
665,journals/vldb/AgrawalHK03,"watermarking relational data: framework, algorithms and analysis peter j. haas, rakesh agrawal, jerry kiernan 2003"
666,journals/vldb/C94c,"title, foreword, preface to the special issue on spatial database systems, index vol. 3 ? 1994"
667,journals/sigmod/Hainaut03,research in database engineering at the university of namur jean-luc hainaut 2003
668,conf/sigmod/MorpainCFP96,"maintaining database consistency in presence of value dependencies in multidatabase systems michÃ¨le cart, claire morpain, jean-franÃ§ois pons, jean ferriÃ© 1996"
669,journals/vldb/EyalM01,"integrating and customizing heterogeneous e-commerce applications anat eyal, tova milo 2001"
670,journals/vldb/ChuIT94,"a semantic modeling approach for image retrieval by content ricky k. taira, ion tim ieong, wesley w. chu 1994"
671,journals/vldb/BernsteinIR03,"guest editorial yannis e. ioannidis, raghu ramakrishnan, philip a. bernstein 2003"
672,journals/sigmod/ChristoffelPSL98,"electronic market: the roadmap for university libraries and members to survive in the information jungle peter c. lockemann, bethina schmitt, michael christoffel, sebastian pulkowski 1998"
673,journals/tods/SalemGS94,"altruistic locking jeannie shands, kenneth salem, hector garcia-molina 1994"
674,conf/vldb/Sarawagi95,query processing in tertiary memory databases sunita sarawagi 1995
675,journals/sigmod/BichlerSZ98,"component-based e-commerce: assesment of current practices and future directions martin bichler, arie segev, j. leon zhao 1998"
676,conf/sigmod/WangZS95,"pattern matching and pattern discovery in scientific, program, and document databases kaizhong zhang, dennis shasha, jason tsong-li wang 1995"
677,conf/vldb/BasuFP00,"building scalable internet applications with oracle8i server olga peschansky, josÃ© alberto fernÃ¡ndez, julie basu 2000"
678,conf/sigmod/Ubell94,the montage extensible datablade achitecture michael ubell 1994
679,journals/tods/GoldmanL94,"quorum consensus in nested transaction systems kenneth j. goldman, nancy a. lynch 1994"
680,journals/tods/Kuo96,model and verification of a data manager based on aries dean kuo 1996
681,journals/tods/TaoP03,"spatial queries in dynamic environments yufei tao, dimitris papadias 2003"
682,journals/vldb/GruserRZZ00,"learning response time for websources using query feedback and application in query optimization jean-robert gruser, vladimir zadorozhny, louiqa raschid, tao zhan 2000"
683,journals/sigmod/GuptaHR97,"virtual database technology venky harinarayan, ashish gupta, anand rajaraman 1997"
684,journals/sigmod/AilamakiG03,"time management for new faculty anastassia ailamaki, johannes gehrke 2003"
685,journals/sigmod/NormanZT96,"much ado about shared-nothing michael g. norman, peter thanisch, thomas zurek 1996"
686,conf/vldb/LongS03,"optimized query execution in large search engines with global page ordering torsten suel, xiaohui long 2003"
687,conf/sigmod/Chaudhuri97,query optimization at the crossroads (panel) surajit chaudhuri 1997
688,conf/sigmod/FernandezFKLS97,"strudel: a web-site management system alon y. levy, mary f. fernandez, jaewoo kang, daniela florescu, dan suciu 1997"
689,journals/sigmod/Ozsu03a,chair's message m. tamer Ã¶zsu 2003
690,conf/sigmod/ZhangNDLL01,"on supporting containment queries in relational database management systems guy m. lohman, david j. dewitt, qiong luo, jeffrey f. naughton, chun zhang 2001"
691,journals/sigmod/AnyanwuS02,"the p operator: discovering and ranking associations on the semantic web kemafor anyanwu, amit p. sheth 2002"
692,journals/sigmod/Bernstein98,repositories and object oriented databases philip a. bernstein 1998
693,journals/sigmod/Liu02a,editor's notes ling liu 2002
694,conf/vldb/WhiteheadSM97,"gte superpages: using ir techniques for searching complex objects steven d. whitehead, himanshu sinha, michael murphy 1997"
695,conf/sigmod/ForlizziGNS00,"a data model and data structures for moving objects databases markus schneider, enrico nardelli, luca forlizzi, ralf hartmut gÃ¼ting 2000"
696,journals/sigmod/Dogac96,middle east technical university software research and development center asuman dogac 1996
697,conf/sigmod/ArefBV95,"the handwritten trie: indexing electronic ink padmavathi vallabhaneni, daniel barbarÃ¡, walid g. aref 1995"
698,journals/sigmod/ConradEHRSSSV97,"research issues in federated database systems: report of efdbs '97 workshop fÃ¨lix saltor, mark roantree, mark w. w. vermeer, wilhelm hasselbring, martin schÃ¶nhoff, markus strÃ¤ssler, barry eaglestone, stefan conrad 1997"
699,conf/sigmod/ThaperGIK02,"dynamic multidimensional histograms piotr indyk, sudipto guha, nitin thaper, nick koudas 2002"
700,journals/tods/ZobelMR98,"inverted files versus signature files for text indexing kotagiri ramamohanarao, justin zobel, alistair moffat 1998"
701,conf/vldb/LiRS99,"aggregation algorithms for very large compressed data warehouses jaideep srivastava, jianzhong li, doron rotem 1999"
702,journals/vldb/BalkirO98,"delivering presentations from multimedia servers nevzat hurkan balkir, gultekin Ã¶zsoyoglu 1998"
703,journals/tods/BrightHP94,"automated resolution of semantic heterogeneity in multidatabases a. r. hurson, simin h. pakzad, m. w. bright 1994"
704,journals/sigmod/Ozsu01,chair's message m. tamer Ã¶zsu 2001
705,journals/sigmod/Aberer02b,book review column karl aberer 2002
706,journals/sigmod/TianDCZ02,"the design and performance evaluation of alternative xml storage strategies david j. dewitt, jianjun chen, chun zhang, feng tian 2002"
707,journals/tods/IoannidisR95,"containment of conjunctive queries: beyond relations as sets raghu ramakrishnan, yannis e. ioannidis 1995"
708,journals/sigmod/DunhamH95,"from the guest editors - special section on data management issues in mobile computing margaret h. dunham, abdelsalam helal 1995"
709,conf/vldb/LeeWMS02,"a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap yang-sae moon, young-koo lee, il-yeol song, kyu-young whang 2002"
710,conf/sigmod/ShenoyHSBBS00,"turbo-charging vertical mining of large databases jayant r. haritsa, devavrat shah, s. sudarshan, pradeep shenoy, mayank bawa, gaurav bhalotia 2000"
711,conf/sigmod/SeshadriP97,"predator: an or-dbms with enhanced data types praveen seshadri, mark paskin 1997"
712,journals/sigmod/UlusoyB96,"exploiting main memory dbms features to improve real-time concurrency control protocols Ã¶zgÃ¼r ulusoy, alejandro p. buchmann 1996"
713,conf/vldb/GarofalakisG01,"approximate query processing: taming the terabytes minos n. garofalakis, phillip b. gibbons 2001"
714,journals/sigmod/LawderK01,"querying multi-dimensional data indexed using the hilbert space-filling curve peter j. h. king, jonathan k. lawder 2001"
715,journals/sigmod/Halevy00,theory of answering queries using views alon y. halevy 2000
716,conf/sigmod/LiuFP03,"griddb: a database interface to the grid david t. liu, devesh parekh, michael j. franklin 2003"
717,conf/vldb/MiklauS03,"controlling access to published data using cryptography gerome miklau, dan suciu 2003"
718,journals/vldb/ChakrabartiGRS01,"approximate query processing using wavelets rajeev rastogi, minos n. garofalakis, kyuseok shim, kaushik chakrabarti 2001"
719,conf/sigmod/ChangH02,"minimal probing: supporting expensive predicates for top-k queries kevin chen-chuan chang, seung-won hwang 2002"
720,journals/vldb/DesslochHMMT98,"advanced data processing in krisys: modeling concepts, implementation techniques, and client/server issues nelson mendonÃ§a mattos, joachim thomas, theo hÃ¤rder, stefan deÃloch, bernhard mitschang 1998"
721,journals/sigmod/Elderini02,letter to sigmod record editor nazih elderini 2002
722,journals/sigmod/Winslett94,progress on hpcc and nii marianne winslett 1994
723,journals/sigmod/LeeCL95,"an aspect of query optimization in multidatabase systems (extended abstract) chiang lee, hongjun lu, chia-jung chen 1995"
724,conf/vldb/PfoserJT00,"novel approaches in query processing for moving object trajectories yannis theodoridis, dieter pfoser, christian s. jensen 2000"
725,conf/vldb/Blum99,microsoft english query 7.5: automatic extraction of semantics from relational databases and olap cubes adam blum 1999
726,journals/sigmod/RossAA02,"reminiscences on influential papers kenneth a. ross, anastassia ailamaki, alfred v. aho 2002"
727,conf/sigmod/ViglasN02,"rate-based query optimization for streaming information sources jeffrey f. naughton, stratis viglas 2002"
728,conf/sigmod/Kohler99,emc information sharing: direct access to mvs data from unix and nt walt kohler 1999
729,conf/vldb/LakshmiZ98,"selectivity estimation in extensible databases - a neural network approach shaoyu zhou, m. seetha lakshmi 1998"
730,journals/sigmod/Goethals02,data warehousing and business intelligence for e-commerce - book review frank g. goethals 2002
731,conf/sigmod/GetoorTK01,"selectivity estimation using probabilistic models daphne koller, lise getoor, benjamin taskar 2001"
732,conf/vldb/RezendeS98,"bridging heterogeneity: research and practice of database middleware technology gÃ¼nter sauter, fernando de ferreira rezende 1998"
733,conf/vldb/DeRose99,"what do those weird xml types want, anyway? steven j. derose 1999"
734,journals/sigmod/ChrysanthisSZ03,"report on the 4th international conference on mobile data management panos k. chrysanthis, arkady b. zaslavsky, morris sloman 2003"
735,conf/vldb/BrownG01,"a prototype content-based retrieval system that uses virtual images to save space leonard brown, le gruenwald 2001"
736,conf/vldb/BonifatiCDS01,"warehousing workflow data: challenges and opportunities umeshwar dayal, ming-chien shan, angela bonifati, fabio casati 2001"
737,conf/vldb/ChenRS95,"declustering databases on heterogeneous disk systems doron rotem, sridhar seshadri, ling tony chen 1995"
738,conf/vldb/DiaoLCT00,"toward learning based web query processing yanlei diao, hongjun lu, zengping tian, songting chen 2000"
739,journals/sigmod/YanG95,"information finding in a digital library: the stanford perspective tak w. yan, hector garcia-molina 1995"
740,journals/vldb/OoiTCH98,"fast image retrieval using color-spatial information kian-lee tan, tat-seng chua, beng chin ooi, wynne hsu 1998"
741,conf/sigmod/Brewer98,delivering high availability for inktomi search engines eric a. brewer 1998
742,conf/sigmod/MeccaAMMS98,"the araneus web-base management system giansalvatore mecca, paolo merialdo, alessandro masci, paolo atzeni, giuseppe sindoni 1998"
743,conf/sigmod/GuhaRS98,"cure: an efficient clustering algorithm for large databases sudipto guha, rajeev rastogi, kyuseok shim 1998"
744,conf/vldb/YangKL97,"algorithms for materialized view design in data warehousing environment kamalakar karlapalem, jian yang, qing li 1997"
745,conf/sigmod/ChakrabartiDI98,"enhanced hypertext categorization using hyperlinks byron dom, piotr indyk, soumen chakrabarti 1998"
746,conf/sigmod/QuassWGHLMNRRAUW96,"lore: a lightweight object repository for semistructured data janet l. wiener, jason mchugh, serge abiteboul, qingshan luo, anand rajaraman, dallan quass, jeffrey d. ullman, roy goldman, hugo rivero, jennifer widom, svetlozar nestorov, kevin haas 1996"
747,conf/sigmod/BabyCY01,"vqbd: exploring semistructured data jihwang yeo, sudarshan s. chawathe, thomas baby 2001"
748,journals/sigmod/GobleR02a,"the grid: an application of the semantic web carole a. goble, david de roure 2002"
749,conf/vldb/Leymann03,grid and applications (industrial session) frank leymann 2003
750,conf/sigmod/Sarawagi00,"i3: intelligent, interactive investigaton of olap data cubes sunita sarawagi, gayatri sathe 2000"
751,journals/sigmod/GriffinK98,"algebraic change propagation for semijoin and outerjoin queries timothy griffin, bharat kumar 1998"
752,journals/vldb/MirbelPSTV00,"checking the temporal integrity of interactive multimedia documents s. tserkezoglou, timos k. sellis, barbara pernici, michalis vazirgiannis, isabelle mirbel 2000"
753,journals/vldb/ChanFGR02,"efficient filtering of xml documents with xpath expressions rajeev rastogi, pascal felber, chee yong chan, minos n. garofalakis 2002"
754,conf/sigmod/GarofalakisRRS99,"of crawlers, portals, mice and men: is there more to mining the web? (panel) kyuseok shim, rajeev rastogi, minos n. garofalakis, sridhar ramaswamy 1999"
755,journals/sigmod/DoanPK95,"design and user testing of a multi-paradigm query interface to an object-oriented database dac khoa doan, alistair c. kilgour, norman w. paton 1995"
756,journals/tods/Chomicki95,efficient checking of temporal integrity constraints using bounded history encoding jan chomicki 1995
757,conf/vldb/HinneburgAK00,"what is the nearest neighbor in high dimensional spaces? charu c. aggarwal, alexander hinneburg, daniel a. keim 2000"
758,conf/sigmod/DarEGP98,"dtl's dataspot: database exploration as easy as browsing the web gadi entin, shai geva, eran palmon, shaul dar 1998"
759,journals/sigmod/CoxEH96,"3d geographic network displays taosong he, stephen g. eick, kenneth c. cox 1996"
760,conf/vldb/CeriFP99,"data-driven, one-to-one web site generation for data-intensive applications stefano paraboschi, piero fraternali, stefano ceri 1999"
761,conf/vldb/KarayannidisTSPMRFEB02,"processing star queries on hierarchically-clustered fact tables nikos karayannidis, frank ramsak, timos k. sellis, rudolf bayer, robert fenk, klaus elhardt, volker markl, roland pieringer, aris tsois 2002"
762,conf/sigmod/SchleimerWA03,"winnowing: local algorithms for document fingerprinting alexander aiken, daniel shawcross wilkerson, saul schleimer 2003"
763,journals/vldb/HarderR96,"access path support for referential integrity in sql2 joachim reinert, theo hÃ¤rder 1996"
764,journals/sigmod/CheungF98,"enhanced nearest neighbour search on the r-tree ada wai-chee fu, king lum cheung 1998"
765,conf/sigmod/BilirisP94,"eos: an extensible object store euthimios panagos, alexandros biliris 1994"
766,conf/vldb/LakshmananSS96,"schemasql - a language for interoperability in relational multi-database systems fereidoon sadri, laks v. s. lakshmanan, iyer n. subramanian 1996"
767,conf/sigmod/DoanDH01,"reconciling schemas of disparate data sources: a machine-learning approach anhai doan, pedro domingos, alon y. halevy 2001"
768,journals/vldb/NgS98,"optimal clip ordering for multi-clip queries raymond t. ng, paul shum 1998"
769,conf/vldb/CasatiS00,"process automation as the foundation for e-business fabio casati, ming-chien shan 2000"
770,journals/sigmod/Widom94,research issues in active database systems: report from the closing panel at ride-ads '94 jennifer widom 1994
771,journals/sigmod/Snodgrass03,acm tods in this internet age richard t. snodgrass 2003
772,conf/vldb/PapadiasMD98,"algorithms for querying by spatial structure nikos mamoulis, dimitris papadias, vasilis delis 1998"
773,conf/sigmod/CatarciS94,"query by diagram: a graphical environment for querying databases giuseppe santucci, tiziana catarci 1994"
774,conf/vldb/JaedickeM99,"user-defined table operators: enhancing extensibility for ordbms bernhard mitschang, michael jaedicke 1999"
775,journals/sigmod/Dogac02,guest editor's introduction asuman dogac 2002
776,conf/sigmod/GuoSBS03,"xrank: ranked keyword search over xml documents feng shao, lin guo, chavdar botev, jayavel shanmugasundaram 2003"
777,journals/sigmod/Snodgrass98c,chair's message richard t. snodgrass 1998
778,journals/sigmod/NestorovAM97,"infering structure in semistructured data rajeev motwani, serge abiteboul, svetlozar nestorov 1997"
779,conf/vldb/LakshmananPZ03,"efficacious data cube exploration by semantic summarization and compression jian pei, laks v. s. lakshmanan, yan zhao 2003"
780,conf/sigmod/Arpaci-DusseauACHP97,"high-performance sorting on networks of workstations david e. culler, joseph m. hellerstein, david a. patterson, andrea c. arpaci-dusseau, remzi h. arpaci-dusseau 1997"
781,journals/sigmod/Scholl01,transactional information systems - book review marc h. scholl 2001
782,journals/tods/BunemanO96,"polymorphism and type inference in database programming atsushi ohori, peter buneman 1996"
783,conf/vldb/BarjaPFWD94,"an effective deductive object-oriented database through language integration m. howard williams, norman w. paton, andrew dinn, maria l. barja, alvaro a. a. fernandes 1994"
784,conf/vldb/RaoR99,"cache conscious indexing for decision-support in main memory kenneth a. ross, jun rao 1999"
785,conf/vldb/AmirKN01,"analyzing quantitative databases: image is everything reuven kashi, nathan s. netanyahu, amihood amir 2001"
786,conf/sigmod/AltinelLKMPLWB02,"dbcache: database caching for web application servers sailesh krishnamurthy, c. mohan, larry brown, hamid pirahesh, mehmet altinel, honguk woo, qiong luo, bruce g. lindsay 2002"
787,journals/tods/KossmannS00,"iterative dynamic programming: a new class of query optimization algorithms donald kossmann, konrad stocker 2000"
788,conf/vldb/KornackerB95,"high-concurrency locking in r-trees douglas banks, marcel kornacker 1995"
789,conf/sigmod/AdamY98,"electronic commerce: tutorial nabil r. adam, yelena yesha 1998"
790,journals/vldb/JiangE98,"spatial and temporal content-based access to hypervideo databases ahmed k. elmagarmid, haitao jiang 1998"
791,conf/vldb/AlonsoHST97,"distributed processing over stand-alone systems and applications claus hagen, hans-jÃ¶rg schek, gustavo alonso, markus tresch 1997"
792,conf/sigmod/ChoG00,"synchronizing a database to improve freshness junghoo cho, hector garcia-molina 2000"
793,conf/vldb/Korth95,the double life of the transaction abstraction: fundamental principle and evolving system concept henry f. korth 1995
