,id,info
408,336572,"towards data mining benchmarking: a test bed for performance study of frequent pattern mining jian pei, runying mao, kan hu, hua zhu 2000"
409,336570,"concept based design of data warehouses: the dwq demonstrators m. jarke, c. quix, d. calvanese, m. lenzerini, e. franconi, s. ligoudistianos, p. vassiliadis, y. vassiliou 2000"
410,336568,"ajax: an extensible data cleaning tool helena galhardas, daniela florescu, dennis shasha, eric simon 2000"
411,336564,"i3: intelligent, interactive investigation of olap data cubes sunita sarawagi, gayatri sathe 2000"
412,336562,"javax.xxl: a prototype for a library of query processing algorithms jochen van den bercken, jens-peter dittrich, bernhard seeger 2000"
413,336560,"fact: a learning based web query processing system songting chen, yanlei diao, hongjun lu, zengping tian 2000"
414,335497,"homer: a model-based case tool for data-intensive web sites paolo merialdo, paolo atzeni, marco magnante, giansalvatore mecca, marco pecorone 2000"
415,335496,"serfing the web: web site management made easy elke a. rundensteiner, kajal t. claypool, li chen, hong su, keiji oenoki 2000"
416,335430,"webview materialization alexandros labrinidis, nick roussopoulos 2000"
417,335432,"niagaracq: a scalable continuous query system for internet databases jianjun chen, david j. dewitt, feng tian, yuan wang 2000"
418,335433,"the onion technique: indexing for linear optimization queries yuan-chi chang, lawrence bergman, vittorio castelli, chung-sheng li, ming-ling lo, john r. smith 2000"
419,335434,"on effective multi-dimensional indexing for strings h. v. jagadish, nick koudas, divesh srivastava 2000"
420,335426,"a data model and data structures for moving objects databases luca forlizzi, ralf hartmut g&#252;ting, enrico nardelli, markus schneider 2000"
421,335427,"indexing the positions of continuously moving objects simonas &#352;altenis, christian s. jensen, scott t. leutenegger, mario a. lopez 2000"
422,335428,"adaptive multi-stage distance join processing hyoseop shin, bongki moon, sukho lee 2000"
423,335429,"finding replicated web collections junghoo cho, narayanan shivakumar, hector garcia-molina 2000"
424,335421,"a chase too far? lucian popa, alin deutsch, arnaud sahuguet, val tannen 2000"
425,335422,"wsq/dsq: a practical approach for combined querying of databases and the web roy goldman, jennifer widom 2000"
426,335423,"a framework for expressing and combining preferences rakesh agrawal, edward l. wimmers 2000"
427,335424,"microsoft terraserver: a spatial data warehouse tom barclay, jim gray, don slutz 2000"
428,335416,"towards self-tuning data placement in parallel database systems mong li lee, masaru kitsuregawa, beng chin ooi, kian-lee tan, anirban mondal 2000"
429,335418,"lh*rs: a high-availability scalable distributed data structure using reed solomon codes witold litwin, thomas schwarz 2000"
430,335419,"efficient and extensible algorithms for multi query optimization prasan roy, s. seshadri, s. sudarshan, siddhesh bhobe 2000"
431,335420,"eddies: continuously adaptive query processing ron avnur, joseph m. hellerstein 2000"
432,335461,"dlfm: a transactional resource manager hui-i hsiao, inderpal narang 2000"
433,335459,going beyond personalization: rule engines at work eric kintzer 2000
434,335463,"indexing images in oracle8i melliyal annamalai, rajiv chopra, samuel defazio, susan mavris 2000"
435,335462,"online index rebuild nagavamsi ponnekanti, hanuma kodavalla 2000"
436,335454,"maintenance of cube automatic summary tables wolfgang lehner, richard sidle, hamid pirahesh, roberta wolfgang cochrane 2000"
437,335452,"benchmarking queries over trees: learning the hard truth the hard way fanny wattez, sophie cluet, v&#233;ronique benzaken, guy ferran, christian fiegel 2000"
438,335457,expressing business rules ronald g. ross 2000
439,335455,challenges in automating declarative business rules to enable rapid business response val huber 2000
440,335449,"making b+- trees cache conscious in main memory jun rao, kenneth a. ross 2000"
441,335448,"approximating multi-dimensional aggregate range queries over real attributes dimitrios gunopulos, george kollios, vassilis j. tsotras, carlotta domeniconi 2000"
442,335451,"counting, enumerating, and sampling of execution plans in a cost-based query optimizer florian waas, c&#233;sar galindo-legaria 2000"
443,335450,"congressional samples for approximate answering of group-by queries swarup acharya, phillip b. gibbons, viswanath poosala 2000"
444,335437,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy, rajeev rastogi, kyuseok shim 2000"
445,335436,"efficient and cost-effective techniques for browsing and indexing large video databases junghwan oh, kien a. hua 2000"
446,335439,"designing and mining multi-terabyte astronomy archives: the sloan digital sky survey alexander s. szalay, peter z. kunszt, ani thakar, jim gray, don slutz, robert j. brunner 2000"
447,335438,"privacy-preserving data mining rakesh agrawal, ramakrishnan srikant 2000"
448,369278,"using quantitative information for efficient association rule generation b. p&#244;ssas, m. carvalho, r. resende, w. meita, jr. 2000"
449,369281,"object database evolution using separation of concerns awais rashid, peter sawyer 2000"
450,369276,"report on the vldb workshop on technologies for e-services (tes) fabio casati, umesh dayal, ming-chien shan 2000"
451,369277,"research and practice in federated information systems w. hasselbring, w.-j. van den heuvel, g. j. houben, r.-d. kutsche, b. rieger, m. roantree, k. subieta 2000"
452,369287,moving up the food chain: supporting e-commerce applications on databases anant jhingran 2000
453,369289,"a vision for management of complex models phillip a. bernstein, alon y. halevy, rachel a. pottinger 2000"
454,369282,"cache invalidation scheme for mobile computing systems with real-time data joe chun-hung yuen, edward chan, kam-yiu lam, h. w. leung 2000"
455,369284,theory of answering queries using views alon y. halevy 2000
456,362138,"metadata standards for data warehousing: open information model vs. common warehouse metadata thomas vetterli, anca vaduva, martin staudt 2000"
457,362140,"comparative analysis of six xml schema languages dongwon lee, wesley w. chu 2000"
458,362136,constraint databases: a tutorial introduction jan van den bussche 2000
459,362137,"the implementation and performance of compressed databases till westmann, donald kossmann, sven helmer, guido moerkotte 2000"
460,363955,"a new approach to developing and implementing eager database replication protocols bettina kemme, gustavo alonso 2000"
461,363956,theory of dependence values rosa meo 2000
462,362142,knowledge discovery in data warehouses themistoklis palpanas 2000
463,363954,"an algebraic approach to static analysis of active database rules elena baralis, jennifer widom 2000"
464,373709,"sql and management of external data jim melton, jan-eike michels, vanja josifovski, krishna kulkarni, peter schwarz, kathy zeidenstein 2001"
465,373708,"report on the fourth international conference on flexible query answering systems (fqas 2000) patrick bosc, amihai motro, gabriella pasi 2001"
466,373705,"xml and information retrieval: a sigir 2000 workshop david carmel, yoelle maarek, aya soffer 2001"
467,373699,report on xewa-00: the xml enabled wide-area searches for bioinformatics workshop terence critchlow 2001
468,375666,"iceberg-cube computation with pc clusters raymond t. ng, alan wagner, yu yin 2001"
469,375665,"on computing correlated aggregates over continual data streams johannes gehrke, flip korn, divesh srivastava 2001"
470,375664,"efficient computation of iceberg cubes with complex measures jiawei han, jian pei, guozhu dong, ke wang 2001"
471,373713,"the clio project: managing heterogeneity ren&#233;e j. miller, mauricio a. hern&#225;ndez, laura m. haas, lingling yan, c. t. howard ho, ronald fagin, lucian popa 2001"
472,373678,"querying multi-dimensional data indexed using the hilbert space-filling curve j. k. lawder, p. j. h. king 2001"
473,373638,re-designing distance functions and distance-based applications for high dimensional data charu c. aggarwal 2001
474,373631,"eiha?!?: deploying web and wap services using xml technology chiara biancheri, jean-christophe pazzaglia, gavino paddeu 2001"
475,369291,"new tpc benchmarks for decision support and web commerce meikel poess, chris floyd 2000"
476,373697,"constraints for semistructured data and xml peter buneman, wenfei fan, j&#233;r&#244;me sim&#233;on, scott weinstein 2001"
477,373691,"towards knowledge-based digital libraries ling feng, marfred a. jeusfeld, jeroen hoppenbrouwers 2001"
478,373684,"quality of service in multimedia digital libraries elisa bertino, ahmed k. elmagarmid, mohand-sa&#239;d hacid 2001"
479,373680,"infosphere project: system support for information flow applications calton pu, karsten schwan, jonathan walpole 2001"
480,344820,report on ngits'99: the fourth international workshop on next generation information technologies and systems opher etzion 1999
481,344822,"comparative analysis of five xml query languages angela bonifati, stefano ceri 2000"
482,344825,"design and management of data warehouses report on the dmdw'99 workshop stella gatziu, manfred jeusfeld, martin staudt, yannis vassiliou 1999"
483,344828,"beyond document similarity: understanding value-based search and browsing technologies andreas paepcke, hector garcia-molina, gerard rodriguez-mula, junghoo cho 2000"
484,344839,"timer-driven database triggers and alerters: semantics and a challenge eric n. hanson, lloyd x. noronha 1999"
485,344843,"diluting acid tim kempster, colin stirling, peter thanisch 1999"
486,344850,"some remarks on variable independence, closure, and orthographic dimension in constraint databases leonid libkin 1999"
487,344853,on views and xml serge abiteboul 1999
488,336590,"the mlpq/gis constraint database system peter revesz, rui chen, pradip kanjamala, yiming li, yuguo liu, yonghui wang 2000"
489,344789,"evolution and change in data management - issues and directions john f. roddick, lina al-jadir, leopoldo bertossi, marlon dumas, florida estrella, heidi gregersen, kathleen hornsby, jens lufter, federica mandreoli, tomi m&#228;nnist&#246;, enric mayol, lex wedemeijer 2000"
490,344794,"generating dynamic content at database-backed web servers: cgi-bin vs. mod_perl alexandros labrinidis, nick roussopoulos 2000"
491,344799,"hierarchies and relative operators in the olap environment elaheh pourabbas, maurizio rafanelli 2000"
492,344803,an optimisation scheme for coalesce/valid time selection operator sequences costas vassilakis 2000
493,344808,"incremental maintenance of recursive views using relational calculus/sql guozhu dong, jianwen su 2000"
494,344815,"an extensible compressor for xml data hartmut liefke, dan suciu 2000"
495,344819,"sql standardization: the next steps andrew eisenberg, jim melton 2000"
496,357778,"emancipating instances from the tyranny of classes in information modeling jeffrey parsons, yair wand 2000"
497,357777,"tracing the lineage of view data in a warehousing environment yingwei cui, jennifer widom, janet l. wiener 2000"
498,362094,"report on isdo '00: the caise*00 workshop on infrastructures for dynamic business-to-business service outsourcing heiko ludwig, paul grefen 2000"
499,362091,"workshop on performance and architecture of web servers krishna kant, prasant mohapatra 2000"
500,362098,"provision of market services for eco compliant electronic marketplaces sena arpinar, asuman dogac 2000"
501,362096,"report on second international workshop on advanced issues of e-commerce and web-based information systems kun-lung wu, philip s. yu 2000"
502,362104,"generating spatiotemporal datasets on the www yannis theodoridis, mario a. nascimento 2000"
503,362101,"spatial operators eliseo clementini, paolino di felice 2000"
504,344860,"practical lessons in supporting large-scale computational science ron musick, terence critchlow 1999"
505,344857,"fintime: a financial time series benchmark kaippallimalil j. jacob, dennis shasha 1999"
506,344869,"a survey of logical models for olap databases panos vassiliadis, timos sellis 1999"
507,344864,"sqlj  part 1: sql routines using the java programming language andrew eisenberg, jim melton 1999"
508,352982,"iterative dynamic programming: a new class of query optimization algorithms donald kossmann, konrad stocker 2000"
509,352963,"a foundation for representing and querying moving objects ralf hartmut g&#252;ting, michael h. b&#246;hlen, martin erwig, christian s. jensen, nikos a. lorentzos, markus schneider, michalis vazirgiannis 2000"
510,357776,a cost model for query processing in high dimensional data spaces christian b&#246;hm 2000
511,352983,a model for compound type changes encountered in schema evolution barbara staudt lerner 2000
512,601864,book reviews karl aberer 2002
513,601865,book review column karl aberer 2002
514,601862,"clustering validity checking methods: part ii maria halkidi, yannis batistakis, michalis vazirgiannis 2002"
515,601863,"a study on the management of semantic transaction for efficient data retrieval shi ming huang, irene kwan, chih he li 2002"
516,601868,database principles leonid libkin 2002
517,601869,automata theory for xml researchers frank neven 2002
518,601866,introduction to constraint databases bart kuijpers 2002
519,601867,foundations of statistical natural language processing gerhard weikum 2002
520,601872,industry perspectives len seligman 2002
521,601873,"toward autonomic computing with db2 universal database sam s. lightstone, guy lohman, danny zilio 2002"
522,601870,distinguished db profiles marianne winslett 2002
523,601871,"hector garcia-molina speaks out: regarding startups, how life is getting harder, delta papers, cs in mexico, life as a department chair, and more marianne winslett 2002"
524,601876,standards jim melton 2002
525,601877,"sql/med: a status report jim melton, jan eike michels, vanja josifovski, krishna kulkarni, peter schwarz 2002"
526,601874,influential papers ken ross 2002
527,601875,"reminiscences on influential papers kenneth a. ross, theodore johnson, richard thomas snodgrass 2002"
528,568519,"top-k selection queries over relational databases: mapping strategies and performance evaluation nicolas bruno, surajit chaudhuri, luis gravano 2002"
529,565143,combining fuzzy information: an overview ronald fagin 2002
530,565142,database principles leonid libkin 2002
531,565141,"sql/xml is making good progress andrew eisenberg, jim melton 2002"
532,581752,"searching for dependencies at multiple abstraction levels toon calders, raymond t. ng, jef wijsen 2002"
533,569785,editorial directons won kim 1995
534,569784,editorial: charter and scope won kim 1995
535,568520,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti, eamonn keogh, sharad mehrotra, michael pazzani 2002"
536,582412,"searching in metric spaces with user-defined and approximate distances paolo ciaccia, marco patella 2002"
537,582411,"understanding the global semantics of referential actions using logic rules wolfgang may, bertram lud&#228;scher 2002"
538,581754,"cost models for overlapping and multiversion structures yufei tao, dimitris papadias, jun zhang 2002"
539,581753,"fast incremental maintenance of approximate histograms phillip b. gibbons, yossi matias, viswanath poosala 2002"
540,601861,"the cougar approach to in-network query processing in sensor networks yong yao, johannes gehrke 2002"
541,601860,articles avigdor gal 2002
542,601859,treasurer's message joachim hammer 2002
543,582413,"silkroute: a framework for publishing relational data in xml mary fern&#225;ndez, yana kadiyska, dan suciu, atsuyuki morishima, wang-chiew tan 2002"
544,603879,"the ecobase project: database and web technologies for environmental information systems luc bouganim, maria claudia cavalcanti, fran&#231;oise fabret, maria luiza campos, fran&#231;ois llirbat, marta mattoso, rubens melo, ana maria moura, esther pacitti, fabio porto, margareth simoes, eric simon, asterio tanaka, patrick valduriez 2001"
545,603880,data analysis and mining in the life sciences nam huyn 2001
546,603881,influential papers ken ross 2001
547,603882,reminiscences on influential papers kenneth a. ross 2001
548,603884,"continuous queries over data streams shivnath babu, jennifer widom 2001"
549,603885,career forum alexandros labrinidis 2001
550,603886,"career-enhancing services at sigmod online alexandros labrinidis, alberto o. mendelzon 2001"
551,604262,reminiscences on influential papers kenneth a. ross 2001
552,604265,special section on data mining for intrusion detection and threat analysis daniel barbar&#225; 2001
553,604266,special issue on data mining for intrusion detection and threat analysis daniel barbar&#225; 2001
554,604267,"data mining-based intrusion detectors: an overview of the columbia ids project salvatore j. stolfo, wenke lee, philip k. chan, wei fan, eleazar eskin 2001"
555,604268,"adam: a testbed for exploring the use of data mining in intrusion detection daniel barbar&#225;, julia couto, sushil jajodia, ningning wu 2001"
556,604269,"detection and classification of intrusions and faults using sequences of system calls jo&#227;o b. d. cabrera, lundy lewis, raman k. mehra 2001"
557,604270,"mining system audit data: opportunities and challenges wenke lee, wei fan 2001"
558,604271,"using unknowns to prevent discovery of association rules y&#252;cel saygin, vassilios s. verykios, chris clifton 2001"
559,604272,"mining e-mail content for author identification forensics o. de vel, a. anderson, m. corney, g. mohay 2001"
560,601879,"interviewing during a tight job market zachary g. ives, qiong luo 2002"
561,601878,career forum alexandros labrinidis 2002
562,601881,"database research at the university of illinois at urbana-champaign m. winslett, k. chang, a. doan, j. han, c. zhai, y. zhou 2002"
563,601880,research centers amit sheth 2002
564,602302,reminiscences on influential papers kenneth a. ross 2000
565,601882,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz, ashfaq khokhar, bing liu, prasad sistla, ouri wolfson, clement yu 2002"
566,603870,xquery formal semantics state and challenges peter fankhauser 2001
567,603869,advanced xml data processing: guest editor's introduction karl aberer 2001
568,603872,"why and how to benchmark xml databases albrecht schmidt, florian waas, martin kersten, daniela florescu, michael j. carey, ioana manolescu, ralph busse 2001"
569,603871,"a general technique for querying xml documents using a relational database system jayavel shanmugasundaram, eugene shekita, jerry kiernan, rajasekar krishnamurthy, efstratios viglas, jeffrey naughton, igor tatarinov 2001"
570,603874,on database theory and xml dan suciu 2001
571,603873,"wrapping web data into xml wei han, david buttler, calton pu 2001"
572,603876,"preservation of digital data with self-validating, self-instantiating knowledge-based archives bertram lud&#228;scher, richard marciano, reagan moore 2001"
573,603875,"xml document versioning shu yao chien, vassilis j. tsotras, carlo zaniolo 2001"
574,603878,the evolution of effective b-tree: page organization and techniques: a personal account david lomet 2001
575,603877,articles avigdor gal 2001
576,615197,"the aditi deductive database system jayen vaghani, kotagiri ramamohanarao, david b. kemp, zoltan somogyi, peter j. stuckey, tim s. leask, james harland 1994"
577,615200,"efficiently instantiating view-objects from remote relational databases byung suk lee, gio wiederhold 1994"
578,615195,"the coral deductive system raghu ramakrishnan, divesh srivastava, s. sudarshan, praveen seshadri 1994"
579,615196,"declare and sds: early efforts to commercialize deductive database technology werner kie&#223;ling, helmut schmidt, werner strau&#223;, gerhard d&#252;nzinger 1994"
580,615193,"an introduction to deductive database languages and systems kotagiri ramamohanarao, james harland 1994"
581,615194,"the glue-nail deductive database system: design, implementation, and evaluation marcia a. derr, shinichi morishita, geoffrey phipps 1994"
582,615189,versioning and configuration management in an object-oriented data model edward sciore 1994
583,615192,special issue on prototypes of deductive database systems k. ramamohanarao 1994
584,615209,"qualitative representation of spatial knowledge in two-dimensional space dimitris papadias, timos sellis 1994"
585,615210,"the tv-tree: an index structure for high-dimensional data king ip lin, h. v. jagadish, christos faloutsos 1994"
586,615207,management of multidimensional discrete data peter baumann 1994
587,615208,"a semantic modeling approach for image retrieval by content wesley w. chu, ion t. ieong, ricky k. taira 1994"
588,615205,special issue on spatial database systems h. j. schek 1994
589,615206,an introduction to spatial database systems ralf hartmut g&#252;ting 1994
590,615201,"the demarcation protocol: a technique for maintaining constraints in distributed database systems daniel barbar&#225;-mill&#225;, hector garcia-molina 1994"
591,615202,index configuration in object-oriented databases elisa bertino 1994
592,604280,"sql multimedia and application packages (sql/mm) jim melton, andrew eisenberg 2001"
593,604279,standards andrew eisenberg 2001
594,604278,describing semistructured data luca cardelli 2001
595,604277,database principles leonid libkin 2001
596,604276,information warfare and security h. v. jagadish 2001
597,604275,"transactional information systems: theory, algorithms, and the practice of concurrency control and recovery marc h. scholl 2001"
598,604274,book review column karl aberer 2001
599,604273,book reviews karl aberer 2001
600,615188,"a pattern-based object calculus nabil kamel, ping wu, stanley y. w. su 1994"
601,615187,"dynamic maintenance of data distribution for selectivity estimation kyu young whang, sang wook kim, gio wiederhold 1994"
602,615186,"chronological scheduling of transactions with temporal dependencies dimitrios georgakopoulos, marek rusinkiewicz, witold litwin 1994"
603,604286,"research in multi-organizational processes and semantic information brokering at the lsdis lab amit sheth, john miller, krys kochut, budak arpinar 2001"
604,604285,research centers amit sheth 2001
605,604284,on the academic interview circuit: an end-to-end discussion u&#287;ur &#199;etintemel 2001
606,604283,career forum alexandros labrinidis 2001
607,604282,"java support for data-intensive systems: experiences building the telegraph dataflow system mehul a. shah, michael j. franklin, samuel madden, joseph m. hellerstein 2001"
608,637412,"special section on semantic web and data management robert meersman, amit sheth 2002"
609,637413,"data modelling versus ontology engineering peter spyns, robert meersman, mustafa jarrar 2002"
610,637414,"methodology for development and employment of ontology based knowledge management applications york sure, steffen staab, rudi studer 2002"
611,637415,"a conceptual architecture for semantic web enabled web services christoph bussler, dieter fensel, alexander maedche 2002"
612,615236,"sleepers and workaholics: caching strategies in mobile environments (extended version) daniel barbar&#225;, tomasz imieli&#324;ski 1995"
613,615237,"alphasort: a cache-sensitive parallel external sort chris nyberg, tom barclay, zarka cvetanovic, jim gray, dave lomet 1995"
614,615238,"quickstore: a high performance mapped object store seth j. white, david j. dewitt 1995"
615,615239,"estimating page fetches for index scans with finite lru buffers arun swami, k. bernhard schiefer 1995"
616,637420,"emergent semantics and the multimedia semantic web w. i. grosky, d. v. sreenath, f. fotouhi 2002"
617,637421,"querying multiple bioinformatics information sources: can semantic web research help? david buttler, matthew coleman, terence critchlow, renato fileto, wei han, calton pu, daniel rocco, li xiong 2002"
618,637422,"the grid: an application of the semantic web carole goble, david de roure 2002"
619,637423,book reviews karl aberer 2002
620,637416,"agents, trust, and information access on the semantic web tim finin, anupam joshi 2002"
621,637417,"conceptual model of web service reputation e. michael maximilien, munindar p. singh 2002"
622,637418,"the &#961; operator: discovering and ranking associations on the semantic web kemafor anyanwu, amit sheth 2002"
623,637419,"a framework for semantic gossiping karl aberer, philippe cudr&#233;-mauroux, manfred hauswirth 2002"
624,615220,"updating knowledge bases while maintaining their consistency ernest teniente, antoni oliv&#233; 1995"
625,615219,"data model for extensible support of explicit relationships in design databases joan peckham, bonnie mackellar, michael doherty 1995"
626,615222,"interviso: dealing with the complexity of federated database access marjorie templeton, herbert henley, edward maros, darrel j. van buer 1995"
627,615221,"realm-based spatial data types: the rose algebra ralf hartmut g&#252;ting, markus schneider 1995"
628,615214,"hyperfile: a data and query model for documents chris clifton, hector garcia-molina, david bloom 1995"
629,615213,"the software information base: a server for reuse panos constantopoulos, matthias jarke, john mylopoulos, yannis vassiliou 1995"
630,615216,"characterization of database access pattern for analytic prediction of buffer hit probability asit dan, philip s. yu, jen yao chung 1995"
631,615215,"ordered shared locks for real-time databases divyakant agrawal, amr el abbadi, richard jeffers, lijing lin 1995"
632,615233,"historical queries along multiple lines of time evolution gad m. landau, jeanette p. schmidt, vassilis j. tsotras 1995"
633,615230,"adaptable pointer swizzling strategies in object bases: design, realization, and quantitative analysis alfons kemper, donald kossmann 1995"
634,615235,special system-oriented section: the best of sigmod '94 stanley y. w. su 1995
635,615234,"the power of languages for the manipulation of complex values serge abiteboul, catriel beeri 1995"
636,615227,"fibonacci: a programming language for object databases antonio albano, giorgio ghelli, renzo orsini 1995"
637,615226,"orthogonally persistent object systems malcolm atkinson, ronald morrison 1995"
638,615229,"themis: a database programming language handling integrity constraints v&#233;ronique benzaken, anne doucet 1995"
639,615228,"tigukat: a uniform behavioral objectbase management system m. tamer &#214;zsu, randal peters, duane szafron, boman irani, anna lipka, adriana mu&#241;oz 1995"
640,564697,"rate-based query optimization for streaming information sources stratis d. viglas, jeffrey f. naughton 2002"
641,564695,"an adaptive peer-to-peer network for distributed caching of olap results panos kalnis, wee siong ng, beng chin ooi, dimitris papadias, kian-lee tan 2002"
642,564694,"efficient integration and aggregation of historical information mirek riedewald, divyakant agrawal, amr el abbadi 2002"
643,564693,"archiving scientific data peter buneman, sanjeev khanna, keishi tajima, wang-chiew tan 2002"
644,564702,"efficient evaluation of queries in a mediator for websources vladimir zadorozhny, louiqa raschid, maria esther vidal, tolga urhan, laura bright 2002"
645,564701,"best-effort cache synchronization with source cooperation chris olston, jennifer widom 2002"
646,564699,"processing complex aggregate queries over data streams alin dobra, minos garofalakis, johannes gehrke, rajeev rastogi 2002"
647,564698,"continuously adaptive continuous queries over streams samuel madden, mehul shah, joseph m. hellerstein, vijayshankar raman 2002"
648,507365,reports avigdor gal 2002
649,507364,reminiscences on influential papers kenneth a. ross 2002
650,507363,influential papers ken ross 2002
651,507362,too much middleware michael stonebraker 2002
652,507369,why i like working in academia richard thomas snodgrass 2002
653,507368,career forum alexandros labrinidis 2002
654,507367,"advances in databases and information systems: report of 5th east european conference adbis'2001 albertas caplinskas, johann eder, olegas vasilecas 2002"
655,507366,"report on the 18th british national conference on databases (bncod) carole goble, brian read 2002"
656,507356,what will be michael dertouzos 2002
657,507357,distinguished database profiles marianne winslett 2002
658,507354,"databases and transaction processing: an application-oriented approach philip m. lewis, arthur bernstein, michael kifer 2002"
659,507355,"data mining: practical machine learning tools and techniques with java implementations ian h. witten, eibe frank 2002"
660,507360,the xml typechecking problem dan suciu 2002
661,507361,industry perspective len seligman 2002
662,507358,"avi silberschatz speaks out: on academia versus industrial labs, startup fever, database phd quality, the future of data mining as a research area, ip issues, how he wouldn't change a thing, and more marianne winslett 2002"
663,507359,database principles leonid libkin 2002
664,507348,"business data management for business-to-business electronic commerce christoph quix, mareike schoop, manfred jeusfeld 2002"
665,507349,"a multi-agent system infrastructure for software component market-place: an ontological perspective riza cenk erdur, o&#287;uz dikenelli 2002"
666,507346,conceptual modeling and specification generation for b2b business processes based on ebxml hyoungdo kim 2002
667,507347,"semantic b2b integration: issues in ontology-based approaches zhan cui, dean jones, paul o'brien 2002"
668,507352,book reviews karl aberer 2002
669,507353,book review column karl aberer 2002
670,507350,"supply chain infrastructures: system integration and information sharing michael o. ball, meng ma, louiqa raschid, zhengying zhao 2002"
671,507351,the role of b2b engines in b2b integration architectures christoph bussler 2002
672,564737,"clustering by pattern similarity in large data sets haixun wang, wei wang, jiong yang, philip s. yu 2002"
673,564735,"general match: a subsequence matching method in time-series databases based on generalized windows yang-sae moon, kyu-young whang, wook-shin han 2002"
674,564739,"a monte carlo algorithm for fast projective clustering cecilia m. procopiuc, michael jones, pankaj k. agarwal, t. m. murali 2002"
675,564738,"mining long sequential patterns in a noisy environment jiong yang, wei wang, philip s. yu, jiawei han 2002"
676,564742,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi, chin-wan chung 2002"
677,564741,"dynamic multidimensional histograms nitin thaper, sudipto guha, piotr indyk, nick koudas 2002"
678,564745,"dwarf: shrinking the petacube yannis sismanis, antonios deligiannakis, nick roussopoulos, yannis kotidis 2002"
679,564743,"hierarchical subspace sampling: a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search charu c. aggarwal 2002"
680,564726,efficient algorithms for minimizing tree pattern queries prakash ramanan 2002
681,564725,"approximate xml joins sudipto guha, h. v. jagadish, nick koudas, divesh srivastava, ting yu 2002"
682,564729,"efficient k-nn search on vertically decomposed data arjen p. de vries, nikos mamoulis, niels nes, martin kersten 2002"
683,564727,"holistic twig joins: optimal xml pattern matching nicolas bruno, nick koudas, divesh srivastava 2002"
684,564731,"minimal probing: supporting expensive predicates for top-k queries kevin chen-chuan chang, seung-won hwang 2002"
685,564730,"time-parameterized queries in spatio-temporal databases yufei tao, dimitris papadias 2002"
686,564734,"continually evaluating similarity-based pattern queries on a streaming time series like gao, x. sean wang 2002"
687,564733,"statistical synopses for graph-structured xml databases neoklis polyzotis, minos garofalakis 2002"
688,564714,"qursed: querying and reporting semistructured data yannis papakonstantinou, michalis petropoulos, vasilis vassalos 2002"
689,564715,"storing and querying ordered xml using a relational database system igor tatarinov, stratis d. viglas, kevin beyer, jayavel shanmugasundaram, eugene shekita, chun zhang 2002"
690,564717,"executing sql over encrypted data in the database-service-provider model hakan hacig&#252;m&#252;&#351;, bala iyer, chen li, sharad mehrotra 2002"
691,564718,"workflow management with service quality guarantees michael gillmann, gerhard weikum, wolfgang wonner 2002"
692,564719,"mining database structure; or, how to build a data quality browser tamraparni dasu, theodore johnson, s. muthukrishnan, vladislav shkapenyuk 2002"
693,564721,"a scalable hash ripple join algorithm gang luo, curt j. ellmann, peter j. haas, jeffrey f. naughton 2002"
694,564722,"exploiting statistics on query expressions for optimization nicolas bruno, surajit chaudhuri 2002"
695,564723,"partial results for online query processing vijayshankar raman, joseph m. hellerstein 2002"
696,564703,"proxy-based acceleration of dynamically generated content on the world wide web: an approach and implementation anindya datta, kaushik dutta, helen thomas, debra vandermeer,  suresha, krithi ramamritham 2002"
697,564705,accelerating xpath location steps torsten grust 2002
698,564706,"apex: an adaptive path index for xml data chin-wan chung, jun-ki min, kyuseok shim 2002"
699,564707,"covering indexes for branching path queries raghav kaushik, philip bohannon, jeffrey f naughton, henry f korth 2002"
700,564709,"implementing database operations using simd instructions jingren zhou, kenneth a. ross 2002"
701,564710,"fractal prefetching b+-trees: optimizing both cache and disk performance shimin chen, phillip b. gibbons, todd c. mowry, gary valentin 2002"
702,564711,"skew handling techniques in sort-merge join wei li, dengfeng gao, richard thomas snodgrass 2002"
703,564713,"statix: making xml count juliana freire, jayant r. haritsa, maya ramanath, prasan roy, j&#233;r&#244;me sim&#233;on 2002"
704,564784,"hd-eye: visual clustering of high dimensional data alexander hinneburg, daniel a. keim, markus wawryniuk 2002"
705,564783,"gea: a toolkit for gene expression analysis jessica m. phan, raymond ng 2002"
706,564782,"dbxplorer: enabling keyword search over relational databases sanjay agrawal, surajit chaudhuri, gautam das 2002"
707,564781,"cubeexplorer: online exploration of data cubes jiawei han, jianyong wang, guozhu dong, jian pei, ke wang 2002"
708,564779,"xl: a platform for web services daniela florescu, andreas gr&#252;nhagen, donald kossmann, steffen rost 2002"
709,564778,"roadrunner: automatic data extraction from data-intensive web sites valter crescenzi, giansalvatore mecca, paolo merialdo 2002"
710,564777,"gigascope: high performance network monitoring with an sql interface chuck cranor, yuan gao, theodore johnson, vlaidslav shkapenyuk, oliver spatscheck 2002"
711,564776,"distributing queries over low-power wireless sensor networks samuel madden, joseph m. hellerstein 2002"
712,564775,"cougar: the network is the database wai fu fung, david sun, johannes gehrke 2002"
